Fam_ID,Membership,ID,TGLA227_1,TGLA227_2,BM2113_1,BM2113_2,TGLA53_1,TGLA53_2,ETH10_1,ETH10_2,SPS115_1,SPS115_2,TGLA126_1,TGLA126_2,TGLA122_1,TGLA122_2,INRA23_1,INRA23_2,ETH3_1,ETH3_2,ETH225_1,ETH225_2,BM1824_1,BM1824_2
Fam_140,M,Fam_140_M,91.01,93.13,124.94,134.52,158.57,166.59,211.18,216.89,243.87,253.40,116.80,118.92,139.80,162.71,204.36,208.16,114.58,114.58,144.19,144.19,181.54,189.75
Fam_141,F,Fam_141_F,91.35,95.85,125.11,138.66,152.67,165.01,211.28,213.23,247.82,247.82,117.02,119.09,142.73,163.16,208.30,210.15,114.74,125.33,135.53,146.19,179.80,184.02
Fam_141,C,Fam_141_C,93.09,95.35,124.88,132.56,158.55,164.62,211.13,213.04,243.87,247.70,116.81,125.24,142.46,142.46,204.27,210.01,114.57,125.24,135.59,148.29,179.44,181.52
Fam_141,M,Fam_141_M,93.00,105.79,132.56,136.56,158.57,160.59,211.20,220.62,243.83,243.83,123.19,125.22,142.47,142.47,204.26,208.18,114.55,114.55,148.29,148.29,181.47,181.47
Fam_142,F,Fam_142_F,89.03,106.24,123.41,123.41,152.81,161.00,215.14,217.02,244.01,244.01,117.17,119.17,142.90,142.90,208.25,208.25,114.96,125.54,144.40,146.52,179.70,181.75
Fam_142,C,Fam_142_C,81.94,105.77,123.00,138.51,152.36,166.71,211.17,214.96,243.91,243.91,116.86,118.86,142.47,151.74,204.24,208.15,114.62,125.14,146.18,150.62,181.54,181.54
Fam_142,M,Fam_142_M,81.84,92.97,132.42,138.51,152.49,166.60,211.23,216.84,243.91,243.91,118.77,123.04,149.73,151.75,204.27,206.17,114.52,125.07,146.14,150.75,181.47,181.47
Fam_143,F,Fam_143_F,90.13,98.86,121.90,121.90,155.54,173.79,210.57,216.27,243.51,243.51,118.67,124.97,141.47,148.77,202.22,205.95,111.48,113.60,142.50,144.66,179.19,181.35
Fam_143,C,Fam_143_C,81.80,90.87,122.64,122.64,158.45,174.42,211.11,214.81,243.82,249.56,116.74,118.86,149.47,151.62,206.06,211.78,112.40,125.14,135.47,146.05,179.39,181.47
Fam_143,M,Fam_143_M,81.81,99.50,122.72,122.72,158.43,158.43,214.86,222.53,249.61,251.53,116.79,116.79,151.64,164.86,204.28,211.82,125.10,125.10,135.46,155.61,179.44,183.58
Fam_144,F,Fam_144_F,90.54,99.22,122.43,124.53,156.09,174.26,210.88,216.56,243.48,243.48,118.61,125.03,142.08,149.31,202.13,205.79,112.26,114.33,143.62,145.84,179.11,181.29
Fam_144,C,Fam_144_C,83.86,90.64,122.49,124.56,160.24,174.34,211.01,214.84,243.66,247.51,116.58,125.17,142.28,142.28,202.32,211.82,112.15,114.30,143.64,143.64,181.36,183.49
Fam_144,M,Fam_144_M,83.87,92.79,124.56,124.56,160.24,180.29,214.71,214.71,243.64,247.48,116.58,118.74,142.14,164.61,196.63,211.69,112.15,114.30,143.64,145.81,183.37,183.37
Fam_145,F,Fam_145_F,81.40,105.40,122.50,132.14,174.08,184.06,213.68,215.58,242.42,246.25,116.58,118.67,149.17,164.59,204.04,207.73,114.26,114.26,135.18,143.76,179.08,179.08
Fam_145,C,Fam_145_C,99.23,99.23,122.63,132.16,184.20,184.20,211.01,214.84,243.66,243.66,116.61,116.61,142.05,151.54,200.46,208.00,114.23,114.23,145.76,145.76,181.36,183.49
Fam_145,M,Fam_145_M,99.36,99.36,122.63,132.16,160.24,184.20,211.01,212.87,243.66,243.66,116.61,122.87,147.13,151.54,208.00,211.82,114.23,122.75,143.57,145.76,181.36,183.49
Fam_146,F,Fam_146_F,89.03,106.24,123.41,123.41,152.81,161.00,215.14,217.02,244.01,244.01,117.17,119.17,142.90,142.90,208.25,208.25,114.96,125.54,144.40,146.52,179.70,181.75
Fam_146,C,Fam_146_C,92.75,105.50,122.58,134.13,152.17,160.24,214.74,216.71,243.72,243.72,118.71,118.71,142.19,142.19,204.06,207.89,114.27,124.89,143.70,145.77,179.22,181.36
Fam_146,M,Fam_146_M,88.27,92.85,134.28,136.26,160.24,184.19,216.56,216.56,243.64,243.64,118.78,125.07,142.14,149.32,200.35,204.05,112.30,114.33,145.80,147.97,181.36,183.48
Fam_147,F,Fam_147_F,92.53,98.99,124.48,132.19,160.12,184.03,214.75,216.74,243.56,243.56,118.60,122.76,142.19,142.19,207.96,211.70,114.34,122.88,143.98,146.18,181.04,183.19
Fam_147,C,Fam_147_C,92.88,99.36,132.31,132.31,184.14,184.14,212.94,214.79,243.63,247.57,118.82,118.82,142.14,151.53,207.97,211.78,114.39,114.39,143.64,143.64,181.31,189.66
Fam_147,M,Fam_147_M,90.46,99.22,122.58,132.18,151.96,184.18,212.77,216.56,243.48,247.40,118.64,118.64,151.44,162.48,198.35,207.80,114.36,114.36,143.69,147.95,179.11,189.45
Fam_148,F,Fam_148_F,92.53,98.99,124.48,132.19,160.12,184.03,214.75,216.74,243.56,243.56,118.60,122.76,142.19,142.19,207.96,211.70,114.34,122.88,143.98,146.18,181.04,183.19
Fam_148,C,Fam_148_C,99.10,99.10,132.19,132.19,158.11,184.11,207.08,214.65,243.43,243.43,122.86,122.86,142.04,149.18,207.79,207.79,122.74,127.07,143.69,145.75,181.23,183.28
Fam_148,M,Fam_148_M,90.38,99.10,122.62,132.19,158.11,174.23,207.19,216.62,243.47,247.14,116.61,122.86,142.04,149.18,205.89,207.78,122.86,127.07,143.83,145.89,179.19,181.24
Fam_149,F,Fam_149_F,90.54,99.22,122.43,124.53,156.09,174.26,210.88,216.56,243.48,243.48,118.61,125.03,142.08,149.31,202.13,205.79,112.26,114.33,143.62,145.84,179.11,181.29
Fam_149,C,Fam_149_C,94.86,99.10,124.34,132.05,156.02,158.02,210.96,220.39,243.56,251.26,118.58,124.96,141.95,149.31,200.35,205.89,112.03,124.71,143.48,147.93,179.14,181.19
Fam_149,M,Fam_149_M,94.86,99.23,132.10,136.10,157.99,166.28,214.68,220.33,247.33,251.23,118.69,125.05,142.04,164.68,200.35,203.99,118.44,124.80,147.81,147.81,181.30,191.66
Fam_150,F,Fam_150_F,91.35,95.85,125.11,138.66,152.67,165.01,211.28,213.23,247.82,247.82,117.02,119.09,142.73,163.16,208.30,210.15,114.74,125.33,135.53,146.19,179.80,184.02
Fam_150,C,Fam_150_C,90.45,90.45,136.09,138.11,151.96,182.08,210.96,212.85,243.58,247.38,116.63,116.63,151.31,162.47,207.89,207.89,122.76,124.85,135.08,145.62,181.36,183.40
Fam_150,M,Fam_150_M,90.37,90.37,132.19,136.09,182.02,184.05,210.84,214.62,243.47,243.47,116.49,116.49,151.44,173.10,207.78,207.78,114.18,122.74,135.08,145.62,181.30,189.53
Fam_151,F,Fam_151_F,91.35,95.85,125.11,138.66,152.67,165.01,211.28,213.23,247.82,247.82,117.02,119.09,142.73,163.16,208.30,210.15,114.74,125.33,135.53,146.19,179.80,184.02
Fam_151,C,Fam_151_C,90.24,98.85,122.28,137.87,151.57,159.87,210.72,210.72,243.41,247.26,118.52,118.52,141.76,148.90,209.64,211.55,113.83,113.83,143.00,145.20,179.09,189.43
Fam_151,M,Fam_151_M,81.18,98.99,122.24,131.90,159.88,165.89,210.76,218.34,243.45,251.10,118.50,120.67,148.91,151.16,211.59,212.53,113.84,126.61,134.62,143.01,181.17,189.44
Fam_152,F,Fam_152_F,90.54,99.22,122.43,124.53,156.09,174.26,210.88,216.56,243.48,243.48,118.61,125.03,142.08,149.31,202.13,205.79,112.26,114.33,143.62,145.84,179.11,181.29
Fam_152,C,Fam_152_C,83.47,90.25,122.06,131.81,159.87,173.82,214.60,216.52,243.47,247.22,116.35,124.87,148.89,151.18,205.86,212.56,111.67,113.83,145.15,155.06,179.07,181.13
Fam_152,M,Fam_152_M,83.38,98.85,122.02,131.80,157.74,159.87,210.66,214.50,243.31,247.06,116.42,118.48,141.66,151.18,211.50,212.46,111.73,113.89,143.06,155.06,181.13,183.19
Fam_153,F,Fam_153_F,76.60,76.60,135.70,137.73,157.61,165.83,206.86,210.60,243.33,245.28,118.39,122.65,162.24,168.67,194.48,194.48,111.66,111.66,138.62,154.93,181.05,183.12
Fam_153,C,Fam_153_C,77.15,81.60,136.07,138.11,166.26,166.26,210.93,210.93,245.56,255.12,122.82,127.03,149.45,168.83,194.68,205.99,112.19,114.25,139.28,150.39,181.19,183.35
Fam_153,M,Fam_153_M,77.14,81.56,126.54,132.30,158.04,158.04,207.16,210.97,243.65,251.32,116.73,116.73,135.27,142.01,211.67,211.67,112.30,112.30,150.26,155.44,181.31,181.31
Fam_154,F,Fam_154_F,76.60,76.60,135.70,137.73,157.61,165.83,206.86,210.60,243.33,245.28,118.39,122.65,162.24,168.67,194.48,194.48,111.66,111.66,138.62,154.93,181.05,183.12
Fam_154,C,Fam_154_C,77.15,81.60,136.07,138.11,166.26,166.26,210.93,210.93,245.56,255.12,122.82,127.03,149.45,168.83,194.68,205.99,112.19,114.25,139.28,150.39,181.19,183.35
Fam_154,M,Fam_154_M,76.50,81.02,137.72,137.72,157.44,165.66,210.55,210.55,243.10,254.63,120.48,126.95,134.78,148.89,205.69,205.69,111.78,113.85,149.72,149.72,180.95,180.95
Fam_155,F,Fam_155_F,90.54,99.22,122.43,124.53,156.09,174.26,210.88,216.56,243.48,243.48,118.61,125.03,142.08,149.31,202.13,205.79,112.26,114.33,143.62,145.84,179.11,181.29
Fam_155,C,Fam_155_C,83.20,90.08,124.09,135.67,155.58,167.93,216.25,216.25,242.98,242.98,116.31,118.40,141.65,150.94,199.88,201.81,111.79,113.98,143.04,145.13,178.86,178.86
Fam_155,M,Fam_155_M,83.26,87.79,124.10,135.67,165.76,167.75,216.20,216.20,242.97,242.97,116.22,116.22,141.66,150.93,200.00,203.62,113.91,124.48,140.82,145.14,178.88,178.88
Fam_156,F,Fam_156_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_156,C,Fam_156_C,98.71,98.71,122.09,131.73,183.65,185.60,210.53,214.29,242.95,242.95,116.29,116.29,141.51,150.94,199.88,207.50,113.85,113.85,145.13,145.13,180.95,183.03
Fam_156,M,Fam_156_M,98.58,98.58,122.04,131.70,159.62,183.54,210.55,212.37,242.91,242.91,116.12,122.53,146.49,150.93,207.52,211.28,113.80,122.29,142.97,145.22,180.83,182.92
Fam_157,F,Fam_157_F,90.54,99.22,122.43,124.53,156.09,174.26,210.88,216.56,243.48,243.48,118.61,125.03,142.08,149.31,202.13,205.79,112.26,114.33,143.62,145.84,179.11,181.29
Fam_157,C,Fam_157_C,91.15,99.75,122.97,134.77,174.59,174.59,211.41,217.06,244.08,247.84,116.87,125.34,142.61,149.87,202.66,212.07,112.67,125.34,144.47,144.47,179.41,181.58
Fam_157,M,Fam_157_M,84.56,99.75,134.78,134.78,166.77,174.64,211.31,217.08,247.78,251.66,116.96,119.08,142.69,142.69,204.55,212.09,114.85,125.46,144.53,155.85,181.51,189.79
Fam_158,F,Fam_158_F,90.54,99.22,122.43,124.53,156.09,174.26,210.88,216.56,243.48,243.48,118.61,125.03,142.08,149.31,202.13,205.79,112.26,114.33,143.62,145.84,179.11,181.29
Fam_158,C,Fam_158_C,91.11,91.11,125.24,132.86,156.56,160.70,211.30,215.07,243.99,243.99,121.22,125.47,137.91,149.74,206.31,212.08,112.76,112.76,144.40,146.62,179.45,189.79
Fam_158,M,Fam_158_M,91.10,91.10,123.11,132.86,160.70,174.59,215.19,217.07,244.10,255.62,118.99,121.10,137.91,173.33,208.31,212.08,112.68,114.78,140.08,146.59,179.41,189.76
Fam_159,F,Fam_159_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_159,C,Fam_159_C,95.22,99.62,123.09,132.68,158.57,184.63,215.06,216.95,243.95,247.74,116.81,116.81,142.60,173.35,200.67,200.67,114.69,114.69,146.31,146.31,179.47,181.54
Fam_159,M,Fam_159_M,93.09,95.23,123.04,124.96,158.57,166.60,216.92,216.92,247.73,249.75,116.86,121.02,142.47,164.84,200.67,206.16,114.62,127.36,146.31,146.31,179.40,189.71
Fam_160,F,Fam_160_F,90.54,99.22,122.43,124.53,156.09,174.26,210.88,216.56,243.48,243.48,118.61,125.03,142.08,149.31,202.13,205.79,112.26,114.33,143.62,145.84,179.11,181.29
Fam_160,C,Fam_160_C,93.06,99.62,123.01,132.53,160.59,166.72,215.03,216.82,243.86,243.86,116.83,116.83,142.52,162.72,200.56,211.89,114.59,114.59,146.41,148.54,179.40,181.47
Fam_160,M,Fam_160_M,84.22,93.10,123.00,132.64,166.72,174.54,216.92,216.92,243.92,243.92,116.82,118.83,162.84,164.96,211.99,212.88,114.57,125.15,146.41,148.54,179.40,179.40
Fam_161,F,Fam_161_F,90.01,94.35,124.07,137.72,151.34,163.79,210.56,212.39,246.87,246.87,116.29,118.38,141.51,162.15,207.52,209.47,113.85,124.57,134.78,145.13,178.90,182.97
Fam_161,C,Fam_161_C,90.67,90.67,132.47,138.48,156.27,164.32,212.98,216.76,243.68,247.46,118.63,118.63,147.24,162.47,204.13,208.02,123.00,125.13,146.55,146.55,181.18,183.23
Fam_161,M,Fam_161_M,83.92,90.53,132.47,132.47,156.27,166.42,216.87,216.87,243.78,255.34,116.52,118.63,142.37,147.24,204.13,204.13,123.00,127.27,135.92,146.55,181.18,189.50
Fam_162,F,Fam_162_F,90.54,99.22,122.43,124.53,156.09,174.26,210.88,216.56,243.48,243.48,118.61,125.03,142.08,149.31,202.13,205.79,112.26,114.33,143.62,145.84,179.11,181.29
Fam_162,C,Fam_162_C,90.46,90.46,122.34,124.44,158.02,173.97,210.86,216.54,243.54,243.54,116.46,124.93,141.95,162.34,202.24,211.69,114.15,124.81,143.49,145.71,179.06,179.06
Fam_162,M,Fam_162_M,90.50,90.50,124.51,134.08,151.94,158.01,216.58,216.58,243.57,247.35,116.56,118.63,142.05,162.34,207.87,211.64,114.25,124.88,135.09,145.62,179.14,179.14
Fam_163,F,Fam_163_F,90.54,99.22,122.43,124.53,156.09,174.26,210.88,216.56,243.48,243.48,118.61,125.03,142.08,149.31,202.13,205.79,112.26,114.33,143.62,145.84,179.11,181.29
Fam_163,C,Fam_163_C,81.46,90.50,124.38,135.96,158.02,174.06,210.84,220.40,243.47,243.47,116.45,124.88,141.95,149.17,196.46,205.89,111.99,124.75,135.08,143.48,179.02,181.18
Fam_163,M,Fam_163_M,77.01,81.42,132.09,136.10,151.83,158.11,220.51,220.51,243.56,251.38,116.49,116.49,142.04,149.32,196.59,207.89,122.45,124.79,135.09,143.55,181.24,189.61
Fam_164,F,Fam_164_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_164,C,Fam_164_C,90.14,98.97,131.92,131.92,163.85,183.74,214.60,220.24,243.35,243.35,116.37,118.56,141.80,172.87,196.41,200.24,113.95,124.57,145.43,147.65,181.07,189.43
Fam_164,M,Fam_164_M,90.19,98.98,131.93,135.83,163.97,183.80,216.46,220.29,243.43,255.00,116.42,122.76,141.80,172.96,196.43,200.24,124.48,124.48,147.65,155.19,189.48,189.48
Fam_165,F,Fam_165_F,90.01,94.35,124.07,137.72,151.34,163.79,210.56,212.39,246.87,246.87,116.29,118.38,141.51,162.15,207.52,209.47,113.85,124.57,134.78,145.13,178.90,182.97
Fam_165,C,Fam_165_C,83.43,94.61,124.16,131.89,163.86,165.85,210.79,216.44,247.21,255.94,116.32,116.32,141.70,164.36,207.79,211.63,118.02,124.40,134.79,145.37,179.04,183.19
Fam_165,M,Fam_165_M,83.42,98.97,131.76,131.76,157.74,165.85,216.44,220.29,243.46,255.94,116.32,124.77,141.70,164.36,204.07,211.63,105.65,118.02,134.79,145.37,179.04,183.19
Fam_166,F,Fam_166_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_166,C,Fam_166_C,81.16,98.84,122.26,131.87,165.86,183.62,214.67,214.67,243.41,243.41,116.26,124.73,146.78,172.80,203.96,207.81,113.83,113.83,145.37,145.37,181.05,181.05
Fam_166,M,Fam_166_M,81.16,90.15,131.90,131.90,165.88,173.81,214.53,216.46,243.39,255.04,116.30,124.78,146.67,172.94,203.96,203.96,111.82,113.87,145.28,147.50,181.17,181.17
Fam_167,F,Fam_167_F,90.54,99.22,122.43,124.53,156.09,174.26,210.88,216.56,243.48,243.48,118.61,125.03,142.08,149.31,202.13,205.79,112.26,114.33,143.62,145.84,179.11,181.29
Fam_167,C,Fam_167_C,89.66,94.11,121.65,131.45,155.18,165.45,206.55,216.04,242.66,242.66,118.18,122.40,141.37,164.06,203.51,205.34,113.63,122.15,142.77,144.85,178.62,180.73
Fam_167,M,Fam_167_M,94.02,98.34,131.45,131.45,165.30,173.21,206.56,216.07,242.59,246.42,116.04,122.30,161.77,163.92,203.52,211.07,113.61,122.06,144.94,154.74,180.68,188.97
Fam_168,F,Fam_168_F,90.01,94.35,124.07,137.72,151.34,163.79,210.56,212.39,246.87,246.87,116.29,118.38,141.51,162.15,207.52,209.47,113.85,124.57,134.78,145.13,178.90,182.97
Fam_168,C,Fam_168_C,91.02,95.32,132.64,138.63,158.57,164.62,207.54,213.17,243.89,247.72,116.78,116.78,142.52,162.73,196.83,208.21,114.77,125.26,135.93,146.54,179.37,183.54
Fam_168,M,Fam_168_M,91.01,99.62,125.14,132.76,158.59,160.59,207.54,216.99,243.87,243.87,116.90,116.90,142.66,142.66,196.81,208.21,114.77,125.38,146.55,146.55,179.33,181.41
Fam_169,F,Fam_169_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_169,C,Fam_169_C,93.03,99.62,124.98,132.62,160.60,160.60,217.01,217.01,243.92,243.92,116.72,118.86,142.52,173.23,200.68,211.94,114.70,123.18,144.27,146.54,179.31,181.40
Fam_169,M,Fam_169_M,93.16,93.16,123.06,125.10,160.59,166.63,216.91,216.91,243.97,243.97,116.84,116.84,142.52,142.52,211.95,211.95,114.70,123.18,135.92,144.40,179.37,189.64
Fam_170,F,Fam_170_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_170,C,Fam_170_C,99.35,99.35,124.62,132.33,184.14,184.14,214.82,216.69,243.67,243.67,116.64,118.72,137.48,142.18,207.94,208.99,114.33,114.33,145.90,145.90,179.11,181.27
Fam_170,M,Fam_170_M,99.23,99.23,124.65,132.22,158.27,184.20,212.88,214.74,243.67,243.67,118.76,118.76,137.48,173.10,204.18,207.89,114.39,114.39,145.90,145.90,179.21,181.35
Fam_171,F,Fam_171_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_171,C,Fam_171_C,80.15,97.83,121.37,130.90,182.36,184.42,213.80,215.72,242.28,242.28,117.75,121.99,140.75,140.75,199.49,207.01,113.07,113.07,144.37,144.37,180.31,188.52
Fam_171,M,Fam_171_M,75.74,80.18,128.92,130.99,158.54,182.41,215.69,215.69,242.29,242.29,117.76,122.03,140.74,140.74,199.49,199.49,113.06,121.53,144.36,144.36,188.60,188.60
Fam_172,F,Fam_172_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_172,C,Fam_172_C,89.17,97.82,123.30,130.99,182.35,184.29,211.83,213.77,242.32,242.32,115.65,115.65,140.75,171.85,199.36,206.94,113.06,123.68,144.37,144.37,180.15,182.22
Fam_172,M,Fam_172_M,89.31,89.31,123.39,131.05,154.37,182.35,211.81,219.42,242.24,242.24,115.77,117.88,140.72,161.31,206.92,210.78,123.77,123.77,144.29,144.29,182.35,188.51
Fam_173,F,Fam_173_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_173,C,Fam_173_C,77.60,99.61,123.09,124.97,156.52,160.62,215.02,222.67,243.84,251.39,116.73,122.96,142.56,173.24,198.68,208.11,114.75,116.86,146.79,149.03,181.33,189.61
Fam_173,M,Fam_173_M,77.73,99.48,125.06,138.61,156.52,174.50,216.88,222.63,251.46,251.46,118.78,123.04,142.56,151.82,198.67,206.10,116.79,123.17,146.79,149.03,181.26,189.57
Fam_174,F,Fam_174_F,90.54,99.22,122.43,122.43,156.09,174.26,210.88,216.56,243.48,243.48,118.61,125.03,142.08,149.31,202.13,205.79,112.26,114.33,143.62,145.84,179.11,181.29
Fam_174,C,Fam_174_C,90.96,99.61,122.85,132.55,156.44,174.50,211.15,216.91,243.73,243.73,116.72,118.79,149.73,185.71,206.10,206.10,114.65,125.32,144.33,144.33,181.38,189.66
Fam_174,M,Fam_174_M,84.17,99.48,122.97,132.63,156.52,174.46,211.21,216.87,243.73,243.73,116.78,116.78,164.80,185.69,200.47,206.13,125.34,127.47,135.81,144.32,179.31,189.65
Fam_175,F,Fam_175_F,89.03,106.24,123.41,123.41,152.81,161.00,215.14,217.02,244.01,244.01,117.17,119.17,142.90,142.90,208.25,208.25,114.96,125.54,144.40,146.52,179.70,181.75
Fam_175,C,Fam_175_C,88.34,105.54,122.7,136.18,160.25,166.34,216.59,216.59,243.56,243.56,116.64,116.64,142.22,142.22,200.36,207.87,114.43,124.95,141.52,145.85,179.12,181.32
Fam_175,M,Fam_175_M,83.26,87.79,124.10,135.67,165.76,167.75,216.20,216.20,242.97,242.97,116.22,116.22,141.66,150.93,200.00,203.62,113.91,124.48,140.82,145.14,178.88,178.88
Fam_176,F,Fam_176_F,90.01,94.35,124.07,137.72,151.34,163.79,210.56,212.39,246.87,246.87,116.29,118.38,141.51,162.15,207.52,209.47,113.85,124.57,134.78,145.13,178.90,182.97
Fam_176,C,Fam_176_C,90.62,95.04,136.17,138.10,152.10,156.09,210.88,216.63,243.54,247.40,116.61,118.70,153.78,162.50,209.68,211.60,114.40,122.79,145.94,145.94,179.17,189.52
Fam_176,M,Fam_176_M,83.75,90.61,124.50,136.17,156.09,156.09,214.73,216.64,243.57,251.28,116.54,122.87,149.30,153.78,204.07,211.73,114.32,122.75,145.94,148.04,181.30,189.60
Fam_177,F,Fam_177_F,90.01,94.35,124.07,137.72,151.34,163.79,210.56,212.39,246.87,246.87,116.29,118.38,141.51,162.15,207.52,209.47,113.85,124.57,134.78,145.13,178.90,182.97
Fam_177,C,Fam_177_C,77.20,95.02,122.59,124.60,158.22,164.26,210.95,220.35,247.32,247.32,118.72,118.72,142.12,162.51,200.24,209.74,118.60,124.97,135.26,148.04,179.14,189.51
Fam_177,M,Fam_177_M,77.18,99.22,122.62,132.20,158.12,166.24,216.66,220.39,243.62,247.48,116.54,118.64,162.50,173.06,200.36,204.19,118.52,125.00,143.97,148.18,179.09,189.60
Fam_178,F,Fam_178_F,99.48,99.48,123.14,132.78,160.61,184.47,215.12,216.98,243.86,243.86,116.72,118.81,142.52,173.08,200.70,208.26,114.76,114.76,147.11,147.11,181.24,181.24
Fam_178,C,Fam_178_C,83.96,99.35,122.75,124.62,158.24,184.18,216.74,216.74,243.76,243.76,116.71,118.80,142.22,149.31,200.48,211.72,114.38,114.38,145.98,145.98,181.37,181.37
Fam_178,M,Fam_178_M,83.84,83.84,122.66,124.66,158.24,166.36,216.65,220.49,243.71,243.71,116.69,116.69,149.31,164.62,208.02,211.73,114.35,114.35,143.90,145.99,181.30,183.38
Fam_179,F,Fam_179_F,90.01,94.35,124.07,137.72,151.34,163.79,210.56,212.39,246.87,246.87,116.29,118.38,141.51,162.15,207.52,209.47,113.85,124.57,134.78,145.13,178.90,182.97
Fam_179,C,Fam_179_C,81.67,90.69,122.75,138.36,152.09,174.39,212.96,216.73,243.65,247.44,116.69,116.69,142.32,153.77,208.01,208.01,125.12,125.12,143.97,146.03,179.24,181.29
Fam_179,M,Fam_179_M,81.66,105.62,122.68,132.28,152.22,174.28,216.63,216.63,243.68,243.68,116.65,116.65,142.22,153.78,207.95,207.95,125.03,125.03,143.76,145.98,179.27,181.33
Fam_180,F,Fam_180_F,99.22,105.44,132.23,136.31,158.24,158.24,214.72,222.44,251.27,255.09,116.59,116.59,139.70,153.78,204.03,205.93,116.71,125.05,141.66,143.90,181.27,181.27
Fam_180,C,Fam_180_C,97.00,105.55,132.25,134.28,158.27,158.27,216.76,222.55,243.59,255.18,116.53,118.75,139.70,164.57,204.13,206.02,116.65,122.84,141.67,146.13,181.18,183.35
Fam_180,M,Fam_180_M,83.95,83.95,122.73,134.29,152.22,152.22,216.71,218.49,243.56,247.48,116.67,122.98,142.22,164.71,204.15,204.15,99.87,125.10,145.98,155.45,183.40,183.40
Fam_181,F,Fam_181_F,99.22,105.44,132.23,136.31,158.24,158.24,214.72,222.44,251.27,255.09,116.59,116.59,139.70,153.78,204.03,205.93,116.71,125.05,141.66,143.90,181.27,181.27
Fam_181,C,Fam_181_C,97.00,105.42,132.25,134.28,158.27,158.27,216.73,222.50,243.63,255.09,116.53,118.75,139.70,164.56,204.12,206.00,116.65,122.97,141.67,146.13,181.24,183.29
Fam_181,M,Fam_181_M,83.95,83.95,122.73,134.29,152.22,152.22,216.71,218.49,243.56,247.48,116.67,122.98,142.22,164.71,204.15,204.15,99.87,125.10,145.98,155.45,183.40,183.40
Fam_182,F,Fam_182_F,90.01,94.35,124.07,137.72,151.34,163.79,210.56,212.39,246.87,246.87,116.29,118.38,141.51,162.15,207.52,209.47,113.85,124.57,134.78,145.13,178.90,182.97
Fam_182,C,Fam_182_C,92.71,94.83,124.63,132.29,152.12,164.21,213.01,220.50,247.45,251.28,118.60,122.83,142.17,162.30,207.97,209.82,125.15,125.15,135.83,146.46,178.90,189.31
Fam_182,M,Fam_182_M,92.75,94.86,124.57,132.32,164.19,164.19,216.71,220.50,243.61,251.33,118.58,122.78,142.17,147.03,196.68,207.93,114.42,125.09,146.46,146.46,189.39,189.39
Fam_183,F,Fam_183_F,90.01,94.35,124.07,137.72,151.34,163.79,210.56,212.39,246.87,246.87,116.29,118.38,141.51,162.15,207.52,209.47,113.85,124.57,134.78,145.13,178.90,182.97
Fam_183,C,Fam_183_C,81.67,90.57,124.65,136.39,152.10,152.10,212.92,216.78,247.37,247.37,118.68,122.86,162.39,162.39,207.97,209.78,114.52,125.16,146.50,155.45,183.08,189.36
Fam_183,M,Fam_183_M,81.70,81.70,122.65,136.37,152.23,152.23,216.63,216.63,243.62,247.27,118.58,122.78,142.18,162.39,207.89,211.65,114.42,125.09,146.46,155.46,181.02,189.31
